session_id;user_id;item_id;timeframe;eventdate
215;NA;36031;156627;2016-05-25
215;NA;13748;259660;2016-05-25
215;NA;47167;595061;2016-05-25
215;NA;6510;676165;2016-05-25
215;NA;14124;333445;2016-05-25
215;NA;6848;105429;2016-05-25
215;NA;14441;354877;2016-05-25
215;NA;7100;14119;2016-05-25
216;NA;10988;343442;2016-05-25
216;NA;9581;131687;2016-05-25
216;NA;84577;1130411;2016-05-25
216;NA;84577;1147414;2016-05-25
216;NA;63620;53266;2016-05-25
216;NA;41935;1041507;2016-05-25
216;NA;41935;1019633;2016-05-25
216;NA;13661;400565;2016-05-25
216;NA;29769;1032474;2016-05-25
217;16;72130;610516;2016-02-05
217;16;113372;397999;2016-02-05
217;16;83401;443309;2016-02-05
217;16;83401;348099;2016-02-05
217;16;170172;298633;2016-02-05
217;16;170172;225271;2016-02-05
217;16;170172;78466;2016-02-05
217;16;98333;47792;2016-02-05
217;16;33240;241424;2016-02-05
217;16;42933;176600;2016-02-05
217;16;66031;870730;2016-02-05
217;16;76811;712586;2016-02-05
217;16;87476;453373;2016-02-05
217;16;87476;316197;2016-02-05
217;16;194264;1101330;2016-02-05
219;18;12319;15650;2016-02-05
219;18;8158;24104;2016-02-05
220;NA;11177;7989;2016-05-25
220;NA;11177;168165;2016-05-25
222;NA;40985;295497;2016-05-08
222;NA;47017;296444;2016-05-08
222;NA;47135;285779;2016-05-08
222;NA;13954;49762;2016-05-08
222;NA;13954;10542;2016-05-08
224;20;13043;295665;2016-02-06
224;20;5582;256366;2016-02-06
224;20;35981;187772;2016-02-06
224;20;6308;209357;2016-02-06
224;20;36272;1062055;2016-02-06
224;20;36272;831529;2016-02-06
224;20;13931;169148;2016-02-06
227;23;35981;50240;2016-03-04
228;24;36738;147746;2016-03-04
228;24;69350;143493;2016-03-04
228;24;69350;77706;2016-03-04
228;24;69350;16543;2016-03-04
229;25;5825;31485;2016-03-04
229;25;68590;21027;2016-03-04
230;26;58998;20011;2016-03-04
230;26;4076;150347;2016-03-04
230;26;4076;79984;2016-03-04
230;26;23761;53116;2016-03-04
230;26;78103;201335;2016-03-04
231;27;51760;467581;2016-03-04
231;27;51760;156650;2016-03-04
231;27;52423;522899;2016-03-04
231;27;52423;76998;2016-03-04
231;27;52423;48501;2016-03-04
231;27;22861;556629;2016-03-04
231;27;33530;416662;2016-03-04
231;27;33530;445508;2016-03-04
232;28;74933;24960;2016-03-04
232;28;74933;323643;2016-03-04
232;28;64599;299092;2016-03-04
232;28;13189;63600;2016-03-04
232;28;13189;87624;2016-03-04
232;28;13189;132310;2016-03-04
232;28;13189;338320;2016-03-04
233;29;11017;214750;2016-03-04
233;29;7544;465289;2016-03-04
233;29;7545;107207;2016-03-04
233;29;34592;681517;2016-03-04
233;29;12145;422969;2016-03-04
234;30;88887;48915;2016-03-04
234;30;13749;108812;2016-03-04
236;32;95117;881408;2016-02-06
236;32;8756;240802;2016-02-06
236;32;8756;357311;2016-02-06
236;32;8756;261567;2016-02-06
236;32;8756;50550;2016-02-06
236;32;82691;693492;2016-02-06
236;32;82691;204903;2016-02-06
236;32;1329;735294;2016-02-06
236;32;42605;331430;2016-02-06
236;32;17450;900926;2016-02-06
236;32;34093;847609;2016-02-06
236;32;34093;286797;2016-02-06
236;32;34093;153922;2016-02-06
236;32;28367;990534;2016-02-06
238;NA;57717;152437;2016-04-25
238;NA;57717;466028;2016-04-25
238;NA;57717;95577;2016-04-25
238;NA;13281;587275;2016-04-25
238;NA;35715;555190;2016-04-25
239;33;10193;526437;2016-02-06
239;33;11385;418197;2016-02-06
239;33;34192;167390;2016-02-06
239;33;34192;436928;2016-02-06
239;33;34192;451318;2016-02-06
239;33;34192;478290;2016-02-06
239;33;135915;552067;2016-02-06
239;33;135915;548008;2016-02-06
239;33;128613;341796;2016-02-06
239;33;47363;739971;2016-02-06
239;33;47363;538585;2016-02-06
239;33;47363;73648;2016-02-06
239;33;431155;25961;2016-02-06
240;NA;1299;621241;2016-05-09
240;NA;2176;7861;2016-05-09
240;NA;16952;83124;2016-05-09
240;NA;18635;195844;2016-05-09
240;NA;89791;604626;2016-05-09
240;NA;89791;393548;2016-05-09
240;NA;13574;534348;2016-05-09
240;NA;13574;27809;2016-05-09
240;NA;13574;457053;2016-05-09
240;NA;36181;109066;2016-05-09
240;NA;175662;636941;2016-05-09
240;NA;168017;663659;2016-05-09
240;NA;47412;513717;2016-05-09
240;NA;14222;265897;2016-05-09
240;NA;14222;488488;2016-05-09
240;NA;36584;436569;2016-05-09
241;NA;6848;58383;2016-04-02
242;NA;78211;138865;2016-05-09
242;NA;78211;1146270;2016-05-09
242;NA;78211;32077;2016-05-09
244;NA;15642;12749;2016-05-09
244;NA;15642;190266;2016-05-09
244;NA;15642;55441;2016-05-09
244;NA;117877;116322;2016-05-09
245;NA;12319;46063;2016-05-09
245;NA;12319;10329;2016-05-09
245;NA;36685;31170;2016-05-09
248;35;13326;561973;2016-03-04
248;35;13326;681518;2016-03-04
248;35;13326;68157;2016-03-04
248;35;13558;577759;2016-03-04
248;35;13595;708524;2016-03-04
249;36;50551;127883;2016-03-05
249;36;11881;20556;2016-03-05
250;37;20748;273066;2016-03-05
250;37;22470;146538;2016-03-05
250;37;84873;31434;2016-03-05
250;37;41781;211766;2016-03-05
250;37;41781;123275;2016-03-05
250;37;170414;345580;2016-03-05
250;37;5986;246481;2016-03-05
253;40;13545;20060;2016-03-05
255;42;645;39932;2016-03-05
255;42;31033;293762;2016-03-05
255;42;159774;903018;2016-03-05
255;42;10858;941278;2016-03-05
257;44;120347;838307;2016-03-04
257;44;33919;610107;2016-03-04
257;44;33919;52086;2016-03-04
257;44;26149;550248;2016-03-04
257;44;707;1052790;2016-03-04
257;44;62441;937649;2016-03-04
257;44;20054;1171172;2016-03-04
259;46;79526;2675;2016-02-07
259;46;6078;54644;2016-02-07
259;46;47296;50046;2016-02-07
259;46;47296;253111;2016-02-07
260;47;25274;9510;2016-02-07
260;47;522549;122741;2016-02-07
261;48;80424;20608;2016-02-07
262;49;39403;39575;2016-02-07
262;49;1296;10654;2016-02-07
263;50;126879;93716;2016-02-07
265;NA;30700;382749;2016-05-25
265;NA;129757;1155807;2016-05-25
265;NA;174366;1177254;2016-05-25
265;NA;22587;331691;2016-05-25
265;NA;63798;595863;2016-05-25
265;NA;85571;447934;2016-05-25
265;NA;85571;727514;2016-05-25
265;NA;3171;103851;2016-05-25
265;NA;290874;299379;2016-05-25
265;NA;4433;908806;2016-05-25
265;NA;4433;794654;2016-05-25
265;NA;88444;1124194;2016-05-25
265;NA;88444;1164814;2016-05-25
265;NA;379049;59221;2016-05-25
269;53;74476;18633;2016-02-06
270;NA;30166;283160;2016-05-25
270;NA;37583;108484;2016-05-25
270;NA;647;257731;2016-05-25
270;NA;134412;223128;2016-05-25
270;NA;134412;277877;2016-05-25
270;NA;134412;325613;2016-05-25
270;NA;252535;40264;2016-05-25
270;NA;252535;386397;2016-05-25
271;NA;38600;569716;2016-05-25
271;NA;22271;468360;2016-05-25
271;NA;421763;117555;2016-05-25
271;NA;421763;46637;2016-05-25
271;NA;16920;299104;2016-05-25
271;NA;16920;551080;2016-05-25
271;NA;22715;549400;2016-05-25
271;NA;22715;388415;2016-05-25
271;NA;139656;14073;2016-05-25
271;NA;139656;272754;2016-05-25
271;NA;139656;179945;2016-05-25
271;NA;139656;224153;2016-05-25
271;NA;139656;577239;2016-05-25
271;NA;139656;118088;2016-05-25
271;NA;139656;553104;2016-05-25
271;NA;139656;161782;2016-05-25
271;NA;85558;133323;2016-05-25
271;NA;6615;165883;2016-05-25
271;NA;375107;189760;2016-05-25
271;NA;376543;233282;2016-05-25
272;NA;7468;46710;2016-05-25
273;NA;1159;99349;2016-05-25
273;NA;1159;115168;2016-05-25
273;NA;1159;8207;2016-05-25
275;NA;206301;33699;2016-05-05
275;NA;164363;93095;2016-05-05
278;NA;86550;24010;2016-05-25
278;NA;3629;88760;2016-05-25
279;NA;34103;364145;2016-05-25
279;NA;34103;763595;2016-05-25
279;NA;34103;985081;2016-05-25
279;NA;104310;492301;2016-05-25
279;NA;128905;83198;2016-05-25
279;NA;162638;597281;2016-05-25
279;NA;162638;246142;2016-05-25
279;NA;58377;1016101;2016-05-25
279;NA;58377;914216;2016-05-25
279;NA;379486;632657;2016-05-25
279;NA;388065;19365;2016-05-25
281;56;19441;72309;2016-03-04
282;NA;32138;432120;2016-04-02
282;NA;30618;381967;2016-04-02
282;NA;32817;114291;2016-04-02
282;NA;12229;915232;2016-04-02
282;NA;13099;254641;2016-04-02
282;NA;35641;160434;2016-04-02
282;NA;36662;756992;2016-04-02
282;NA;36662;619072;2016-04-02
282;NA;14473;1026337;2016-04-02
283;NA;57752;9283;2016-04-02
284;NA;89940;19361;2016-04-02
285;NA;66470;325336;2016-04-02
285;NA;88357;357142;2016-04-02
285;NA;122964;703870;2016-04-02
285;NA;46632;231788;2016-04-02
285;NA;79064;214447;2016-04-02
285;NA;5392;650514;2016-04-02
285;NA;36146;425340;2016-04-02
285;NA;90248;156445;2016-04-02
285;NA;13983;391065;2016-04-02
285;NA;47296;7342;2016-04-02
285;NA;47296;456801;2016-04-02
285;NA;14001;79402;2016-04-02
285;NA;47708;195935;2016-04-02
285;NA;7398;115016;2016-04-02
285;NA;14934;954759;2016-04-02
287;NA;79582;23467;2016-05-26
288;NA;10122;29676;2016-05-26
289;NA;125013;18301;2016-05-26
289;NA;64068;847735;2016-05-26
289;NA;133346;878934;2016-05-26
289;NA;180000;1078749;2016-05-26
289;NA;438457;1153391;2016-05-26
289;NA;438457;1114305;2016-05-26
289;NA;198930;1128607;2016-05-26
290;NA;354859;312051;2016-05-26
290;NA;169589;11947;2016-05-26
291;NA;9338;263119;2016-05-25
291;NA;9338;403422;2016-05-25
291;NA;40986;9044;2016-05-25
291;NA;32661;639940;2016-05-25
291;NA;32902;642808;2016-05-25
291;NA;32902;545225;2016-05-25
294;57;130841;178958;2016-02-06
294;57;421369;155446;2016-02-06
294;57;247658;19422;2016-02-06
301;60;10271;38679;2016-03-08
301;60;32971;242029;2016-03-08
301;60;32971;304616;2016-03-08
302;NA;79520;170221;2016-05-26
302;NA;36202;45583;2016-05-26
302;NA;36202;242141;2016-05-26
303;61;4081;22863;2016-02-06
303;61;11881;6859;2016-02-06
303;61;29254;122993;2016-02-06
303;61;36703;131238;2016-02-06
305;63;40156;37325;2016-02-06
305;63;9154;173987;2016-02-06
305;63;2920;84270;2016-02-06
305;63;2922;119515;2016-02-06
306;64;11881;11263;2016-02-07
308;NA;36035;24018;2016-04-02
308;NA;36035;73199;2016-04-02
308;NA;36035;57932;2016-04-02
308;NA;171278;70870;2016-04-02
308;NA;14382;39208;2016-04-02
308;NA;14382;77731;2016-04-02
310;NA;19460;17269;2016-04-02
312;NA;20521;553123;2016-04-25
312;NA;20521;269891;2016-04-25
312;NA;20521;89701;2016-04-25
312;NA;91196;154006;2016-04-25
312;NA;91196;582881;2016-04-25
312;NA;91196;470256;2016-04-25
312;NA;71472;204990;2016-04-25
312;NA;1511;113553;2016-04-25
312;NA;1511;373798;2016-04-25
312;NA;2273;1197156;2016-04-25
312;NA;2273;699837;2016-04-25
312;NA;201077;178907;2016-04-25
312;NA;201077;532205;2016-04-25
312;NA;201077;577419;2016-04-25
314;66;31079;489795;2016-02-06
314;66;83484;889947;2016-02-06
314;66;32138;388678;2016-02-06
314;66;2865;58451;2016-02-06
314;66;36142;1005546;2016-02-06
314;66;13760;1164545;2016-02-06
314;66;13960;726109;2016-02-06
315;67;30839;139847;2016-02-06
315;67;30839;63711;2016-02-06
315;67;11586;91822;2016-02-06
315;67;67789;25326;2016-02-06
315;67;67789;155145;2016-02-06
317;69;49502;285291;2016-02-06
317;69;110695;532287;2016-02-06
317;69;172299;190963;2016-02-06
317;69;2166;539811;2016-02-06
317;69;260220;65121;2016-02-06
317;69;27359;130241;2016-02-06
317;69;10073;560094;2016-02-06
317;69;17437;613887;2016-02-06
317;69;29260;222168;2016-02-06
318;70;134713;10325;2016-02-06
318;70;248779;37636;2016-02-06
319;71;63142;20442;2016-02-06
320;72;9154;98359;2016-02-06
320;72;9154;33975;2016-02-06
320;72;400043;85189;2016-02-06
321;NA;126082;111719;2016-05-25
322;NA;30544;88246;2016-05-25
322;NA;383829;49350;2016-05-25
322;NA;57162;357925;2016-05-25
322;NA;13663;410411;2016-05-25
322;NA;13663;281971;2016-05-25
322;NA;6666;145940;2016-05-25
322;NA;69167;288649;2016-05-25
322;NA;69167;414570;2016-05-25
322;167422;69167;847744;2016-05-25
322;167422;69167;809433;2016-05-25
322;NA;427176;201573;2016-05-25
323;NA;6221;11810;2016-05-25
324;NA;13044;16459;2016-05-25
325;NA;12670;174787;2016-05-25
325;NA;124550;289734;2016-05-25
325;NA;31930;15308;2016-05-25
325;NA;155233;293670;2016-05-25
326;NA;72413;26985;2016-05-25
326;NA;2124;537691;2016-05-25
326;NA;30327;109663;2016-05-25
327;NA;205009;54314;2016-05-25
328;NA;8789;64521;2016-05-16
328;NA;4583;716396;2016-05-16
329;73;90107;440385;2016-02-06
329;73;9582;253194;2016-02-06
329;73;2743;173182;2016-02-06
329;73;63620;389963;2016-02-06
329;73;32817;1063421;2016-02-06
329;73;64648;912270;2016-02-06
329;73;5650;702505;2016-02-06
329;73;35640;511396;2016-02-06
329;73;19679;365238;2016-02-06
329;73;19679;497871;2016-02-06
329;73;19679;426120;2016-02-06
329;73;19679;237108;2016-02-06
329;73;19679;563300;2016-02-06
330;74;69167;110481;2016-02-05
331;75;52882;154269;2016-02-06
332;76;38128;18024;2016-02-06
333;77;37775;11842;2016-02-06
334;78;72562;18143;2016-02-06
334;78;57835;10989;2016-02-06
334;78;13520;13405;2016-02-06
335;79;48167;10252;2016-03-04
335;79;36694;41957;2016-03-04
337;NA;11559;150530;2016-04-02
337;NA;66165;26266;2016-04-02
338;NA;1356;283237;2016-04-02
338;NA;1407;88812;2016-04-02
338;NA;3717;14284;2016-04-02
338;NA;4016;113675;2016-04-02
338;NA;4016;57470;2016-04-02
338;NA;60;336859;2016-04-02
339;NA;5413;29056;2016-04-02
339;NA;35380;105991;2016-04-02
341;NA;37333;547039;2016-04-02
341;NA;4991;1193265;2016-04-02
341;NA;5045;818780;2016-04-02
341;NA;24764;567964;2016-04-02
341;NA;5828;934512;2016-04-02
341;NA;13326;692979;2016-04-02
341;NA;35980;163387;2016-04-02
341;NA;35980;1110217;2016-04-02
341;NA;35981;657297;2016-04-02
341;NA;6078;498506;2016-04-02
341;NA;36411;834405;2016-04-02
341;NA;14441;1150039;2016-04-02
341;NA;7241;28475;2016-04-02
341;NA;58524;15244;2016-04-02
341;NA;14889;609962;2016-04-02
341;NA;14889;118230;2016-04-02
342;NA;86512;12001;2016-04-02
342;NA;86512;100394;2016-04-02
342;NA;86513;44050;2016-04-02
342;NA;45669;89363;2016-04-02
342;NA;164039;70370;2016-04-02
343;NA;30165;749789;2016-04-02
343;NA;9308;13143;2016-04-02
346;NA;12646;640575;2016-05-25
346;NA;12954;292435;2016-05-25
346;NA;90259;53378;2016-05-25
346;NA;378740;861668;2016-05-25
346;NA;402902;949975;2016-05-25
346;NA;402902;1117268;2016-05-25
347;NA;53224;17621;2016-05-25
347;NA;234568;68107;2016-05-25
350;80;80149;8440;2016-05-25
353;NA;50551;5568;2016-05-25
353;NA;380998;521714;2016-05-25
354;NA;3314;355057;2016-05-24
354;NA;3314;332148;2016-05-24
354;NA;3314;445184;2016-05-24
354;NA;200073;805517;2016-05-24
354;NA;12720;347598;2016-05-24
354;NA;12720;155144;2016-05-24
354;NA;12720;201516;2016-05-24
354;NA;12720;438023;2016-05-24
355;NA;379732;142140;2016-05-19
356;82;71942;170475;2016-02-06
356;82;61771;211154;2016-02-06
356;82;16852;184232;2016-02-06
356;82;75611;225698;2016-02-06
356;82;75611;1040473;2016-02-06
356;82;181073;140766;2016-02-06
356;82;28367;116178;2016-02-06
356;82;28376;1073410;2016-02-06
356;82;68398;11444;2016-02-06
357;83;67698;29458;2016-02-06
360;NA;6249;37874;2016-04-25
361;NA;34081;41343;2016-04-25
361;NA;5058;9300;2016-04-25
362;NA;34994;110850;2016-04-25
362;NA;57162;17744;2016-04-25
362;NA;36809;16850;2016-04-25
362;NA;14444;11351;2016-04-25
363;NA;51257;169534;2016-04-02
363;NA;3138;168304;2016-04-02
363;NA;36118;16569;2016-04-02
363;NA;36642;112803;2016-04-02
364;86;3642;22303;2016-02-21
364;86;336354;8679;2016-02-21
365;87;882;12862;2016-02-22
365;87;882;260590;2016-02-22
365;87;882;213173;2016-02-22
365;87;40156;27935;2016-02-22
365;87;9154;51021;2016-02-22
365;87;9154;101607;2016-02-22
365;87;2920;74615;2016-02-22
365;87;14133;324540;2016-02-22
366;NA;76154;249596;2016-04-02
366;NA;13991;279538;2016-04-02
367;NA;85799;93348;2016-04-02
367;NA;126892;13741;2016-04-02
367;NA;126991;677451;2016-04-02
368;NA;30110;112872;2016-03-24
370;NA;169756;533610;2016-04-25
370;NA;214792;351749;2016-04-25
370;NA;30516;58740;2016-04-25
370;NA;180372;317155;2016-04-25
370;NA;236824;96663;2016-04-25
370;NA;236824;751203;2016-04-25
370;NA;458121;591401;2016-04-25
370;NA;30785;21769;2016-04-25
370;NA;134297;629238;2016-04-25
371;NA;9971;202032;2016-04-25
371;NA;12135;102434;2016-04-25
371;NA;81645;8924;2016-04-25
371;NA;81645;119580;2016-04-25
372;NA;66806;787530;2016-04-25
372;NA;70860;852252;2016-04-25
372;NA;3855;267762;2016-04-25
372;NA;35324;1022555;2016-04-25
372;NA;5451;13346;2016-04-25
372;NA;25442;532220;2016-04-25
373;NA;6078;21887;2016-04-25
373;NA;6078;418364;2016-04-25
373;NA;6080;299897;2016-04-25
373;NA;7398;361097;2016-04-25
373;NA;131616;315207;2016-04-25
374;NA;100747;15565;2016-04-25
374;NA;158576;72178;2016-04-25
377;88;12841;42420;2016-02-21
377;88;3253;831297;2016-02-21
378;89;127250;82926;2016-02-21
378;89;127250;254944;2016-02-21
378;89;192255;47037;2016-02-21
379;NA;32718;26866;2016-04-26
380;NA;79939;14607;2016-04-26
382;90;32622;21875;2016-02-21
383;91;453456;125931;2016-02-21
383;91;117127;105498;2016-02-21
383;91;365117;122596;2016-02-21
383;91;229318;119657;2016-02-21
383;91;34755;97435;2016-02-21
383;91;201785;137364;2016-02-21
383;91;131182;143060;2016-02-21
384;92;31142;382146;2016-02-21
385;93;49788;151478;2016-02-21
385;93;33064;39951;2016-02-21
385;93;57688;450698;2016-02-21
389;NA;171470;15299;2016-04-25
389;NA;20461;39855;2016-04-25
390;NA;178151;305653;2016-03-22
390;NA;178151;66374;2016-03-22
390;NA;23155;23996;2016-03-22
390;NA;23155;160083;2016-03-22
391;NA;60484;321856;2016-04-25
391;NA;49920;538801;2016-04-25
391;NA;49920;596972;2016-04-25
391;NA;9354;1027131;2016-04-25
392;NA;32418;14440;2016-04-25
392;NA;10035;260491;2016-04-25
392;NA;378062;212682;2016-04-25
392;NA;350419;198022;2016-04-25
392;NA;385589;223448;2016-04-25
392;NA;377573;275734;2016-04-25
392;NA;27986;437313;2016-04-25
392;NA;311415;761621;2016-04-25
392;NA;412553;705887;2016-04-25
392;NA;263854;622420;2016-04-25
392;NA;195877;1114566;2016-04-25
392;NA;393327;646809;2016-04-25
392;NA;79946;146814;2016-04-25
392;NA;196228;878358;2016-04-25
392;NA;375081;253712;2016-04-25
395;NA;1356;92055;2016-04-02
395;NA;8644;582082;2016-04-02
395;NA;12217;24336;2016-04-02
396;NA;25849;333889;2016-04-02
396;NA;40631;41808;2016-04-02
396;NA;9476;366249;2016-04-02
397;NA;62915;6648;2016-04-02
397;NA;3200;126354;2016-04-02
398;NA;31638;64178;2016-04-02
398;NA;2922;49785;2016-04-02
398;NA;3115;15942;2016-04-02
399;NA;606;1097415;2016-03-26
399;NA;36359;69810;2016-03-26
399;NA;6694;358676;2016-03-26
401;NA;36409;14982;2016-03-26
402;NA;54017;35888;2016-03-26
402;NA;79209;75960;2016-03-26
403;94;32773;14617;2016-02-13
403;94;11700;89526;2016-02-13
405;96;55205;10499;2016-02-28
407;98;30151;109463;2016-02-28
407;98;7637;35184;2016-02-28
407;98;80698;143190;2016-02-28
407;98;1907;4958;2016-02-28
407;98;11406;122072;2016-02-28
407;98;54952;290344;2016-02-28
411;NA;83646;432743;2016-04-03
411;NA;2124;581455;2016-04-03
411;NA;2809;265743;2016-04-03
411;NA;3655;168455;2016-04-03
413;NA;2717;34257;2016-04-03
413;NA;3476;16178;2016-04-03
414;NA;24511;25206;2016-03-26
414;NA;35462;106267;2016-03-26
414;NA;35462;92413;2016-03-26
414;NA;126107;170646;2016-03-26
414;NA;160790;98020;2016-03-26
414;NA;14113;210839;2016-03-26
414;NA;14179;4113;2016-03-26
415;NA;36700;73225;2016-03-26
415;NA;37382;579226;2016-03-26
416;NA;210829;358867;2016-03-26
416;NA;80098;522192;2016-03-26
416;NA;80098;65377;2016-03-26
417;NA;14444;13639;2016-03-26
420;NA;30267;451356;2016-03-27
420;NA;10403;38960;2016-03-27
420;NA;65700;292013;2016-03-27
420;NA;65700;95449;2016-03-27
420;NA;77294;177585;2016-03-27
420;NA;34760;341952;2016-03-27
420;NA;135575;140545;2016-03-27
420;NA;7163;470820;2016-03-27
420;NA;7163;385088;2016-03-27
421;NA;67789;4067;2016-03-27
421;NA;67789;137763;2016-03-27
421;NA;14548;183403;2016-03-27
421;NA;79988;83788;2016-03-27
421;NA;20493;250361;2016-03-27
421;NA;375519;212846;2016-03-27
422;99;34614;19390;2016-02-21
423;100;9617;22453;2016-02-21
423;100;9617;72026;2016-02-21
423;100;3717;92334;2016-02-21
423;100;3655;116220;2016-02-21
424;101;42419;15504;2016-02-21
425;102;33475;20751;2016-02-21
426;103;72846;145643;2016-02-21
426;103;10041;159579;2016-02-21
426;103;10041;58728;2016-02-21
426;103;49986;18255;2016-02-21
428;NA;103581;7035;2016-04-25
429;105;10850;92486;2016-04-25
429;105;66973;170435;2016-04-25
435;109;206092;631466;2016-04-02
435;109;89579;361880;2016-04-02
435;109;89579;240641;2016-04-02
435;109;12741;473894;2016-04-02
435;109;12741;533613;2016-04-02
435;109;211659;639092;2016-04-02
435;109;211659;611581;2016-04-02
435;109;211659;618875;2016-04-02
435;109;12742;206866;2016-04-02
435;109;24492;326125;2016-04-02
435;109;12743;162221;2016-04-02
435;109;5193;460565;2016-04-02
435;109;5193;414252;2016-04-02
435;109;135724;425943;2016-04-02
435;109;206093;516535;2016-04-02
435;109;125862;751803;2016-04-02
435;109;89583;384340;2016-04-02
435;109;166007;806502;2016-04-02
435;109;142463;285199;2016-04-02
435;109;142463;337845;2016-04-02
435;109;142463;404894;2016-04-02
435;109;189660;662900;2016-04-02
435;109;35187;569640;2016-04-02
435;109;35187;545690;2016-04-02
435;109;18965;581686;2016-04-02
435;109;227662;697094;2016-04-02
435;109;231481;722424;2016-04-02
435;109;151009;764434;2016-04-02
435;109;175998;920051;2016-04-02
436;NA;42779;132807;2016-03-26
436;NA;55628;14407;2016-03-26
438;NA;92413;79066;2016-03-26
438;NA;22755;285193;2016-03-26
439;NA;125595;17348;2016-03-27
440;NA;150027;675516;2016-03-27
440;NA;5723;31635;2016-03-27
441;NA;19902;677408;2016-03-27
441;NA;19902;658232;2016-03-27
441;NA;15195;840186;2016-03-27
441;NA;8140;667792;2016-03-27
441;NA;8140;693312;2016-03-27
441;NA;118300;760211;2016-03-27
441;NA;65054;357260;2016-03-27
441;NA;67698;260000;2016-03-27
441;NA;67698;1005687;2016-03-27
441;NA;89212;1038268;2016-03-27
441;NA;157869;746429;2016-03-27
441;NA;35333;53878;2016-03-27
441;NA;35997;1071803;2016-03-27
441;NA;6080;1113671;2016-03-27
441;NA;47233;10719;2016-03-27
441;NA;36272;40009;2016-03-27
441;NA;90228;69297;2016-03-27
441;NA;47296;1102081;2016-03-27
441;NA;14062;84662;2016-03-27
441;NA;175756;833983;2016-03-27
441;NA;36639;337775;2016-03-27
441;NA;36706;1119009;2016-03-27
441;NA;36706;1144343;2016-03-27
441;NA;69167;218497;2016-03-27
441;NA;69167;1109147;2016-03-27
441;NA;14889;152558;2016-03-27
441;NA;14895;197477;2016-03-27
443;111;157728;28877;2016-02-21
444;112;7825;813427;2016-02-21
444;112;359;1016326;2016-02-21
444;112;359;178635;2016-02-21
444;112;70223;1180918;2016-02-21
444;112;48570;1199623;2016-02-21
